CustomerID,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Tech_Support,Paperless_Billing,Payment_Method,Customer_Service_Calls,Monthly_Increase_Rate,Churn
4345,45,106.65974025725704,2257.0067798013556,Month-to-month,DSL,Yes,No,Yes,Credit card,0,8.799696894538902,0
4346,28,98.69467163274996,7277.109452881025,One year,DSL,No,Yes,Yes,Mailed check,4,6.4495415005850205,0
4347,66,31.32066644688572,3769.8153187989674,One year,DSL,No,No,No,Electronic check,2,-1.1593449513376464,1
4348,31,24.747649319578603,3450.829312040234,Two year,Fiber optic,No,No,No,Bank transfer,1,10.19775764227077,0
4349,3,100.63752483651604,6813.049086581227,Two year,DSL,No,Yes,Yes,Credit card,2,13.560322896728685,1
4350,8,58.258190618536304,2564.629373018398,One year,DSL,No,No,Yes,Credit card,7,4.772761094382803,1
4351,24,31.23794791254181,6557.976221636592,One year,No,No,Yes,No,Bank transfer,7,14.886205081335163,1
4352,15,118.72573164434324,1065.9555364986609,Month-to-month,Fiber optic,No,No,No,Mailed check,0,3.5593062706972134,1
4353,43,60.82572039229374,1544.029413582707,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,1,4.59473151342854,0
4354,31,79.74794145296906,7611.649162756704,Two year,Fiber optic,No,No,Yes,Electronic check,0,8.477950279472694,0
4355,45,50.78568056899,6755.335177380893,Month-to-month,No,No,Yes,Yes,Electronic check,7,-1.2845971155131242,0
4356,66,101.55122018653539,3164.4013215056093,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,0,13.03892019894413,0
4357,8,59.19349399606673,5143.805944864533,One year,Fiber optic,No,No,Yes,Mailed check,5,11.025455942789343,0
4358,71,145.8427249595917,7549.464496504551,One year,Fiber optic,No,No,Yes,Electronic check,9,12.448345727835587,1
4359,57,111.38318132019785,1773.6853326262658,Month-to-month,No,Yes,No,Yes,Bank transfer,7,7.191171590081748,1
4360,30,37.77389592855055,566.1827147617053,One year,DSL,No,No,Yes,Mailed check,7,12.674959223589859,0
4361,18,74.17032915755068,4345.997709591911,One year,DSL,Yes,No,Yes,Mailed check,6,8.599449745561103,0
4362,69,70.10474296488422,1226.515341442387,Month-to-month,DSL,Yes,Yes,Yes,Credit card,7,5.231217995715191,1
4363,39,89.45212439364981,1579.8208324198636,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,7,13.635816079694315,0
4364,60,129.45098768230292,7143.159598879477,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,9,3.7943953764300264,0
4365,43,95.84486197379023,158.48732329464156,One year,Fiber optic,Yes,Yes,No,Electronic check,2,5.011397109837478,0
4366,45,28.002368087999905,6552.878209064562,Month-to-month,Fiber optic,No,Yes,No,Mailed check,1,-1.6091253834650066,1
4367,23,105.20404058437116,4183.911133051301,Two year,No,No,No,Yes,Credit card,3,13.953180197179208,1
4368,69,21.07448873296159,4518.425662397873,Two year,DSL,Yes,No,Yes,Electronic check,4,-0.5789438307538859,0
4369,6,121.3948598702511,5406.966887605264,Month-to-month,DSL,No,No,Yes,Bank transfer,1,-0.971681516166667,1
4370,56,106.66268941346146,3508.415439233282,One year,Fiber optic,No,No,Yes,Electronic check,7,-2.9761079153765846,0
4371,4,60.14213558583618,1013.3339167200764,Month-to-month,Fiber optic,No,No,No,Mailed check,7,4.0671890230393775,0
4372,23,58.017434596637045,912.2797680581081,Two year,Fiber optic,No,No,Yes,Credit card,3,0.4722909975616574,0
4373,6,123.77548955101972,6059.461373553146,Month-to-month,DSL,Yes,No,No,Electronic check,4,9.815620010628859,1
4374,32,121.83376995020066,1846.1776318115508,Month-to-month,Fiber optic,No,No,Yes,Mailed check,4,1.1504324040810676,1
4375,18,65.7993060689788,322.0033005793892,Month-to-month,DSL,No,No,No,Mailed check,4,9.415405234487888,0
4376,15,58.86320465037144,7838.949723881635,Two year,DSL,No,No,Yes,Credit card,8,-1.080778344474207,1
4377,40,92.7772225547627,7845.0930029494775,Month-to-month,No,No,No,No,Mailed check,8,-0.4006831319983366,1
4378,6,21.08753579793874,3087.3165650158608,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,3,11.123483208830105,1
4379,63,30.7467149382505,301.63837200119434,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,0,2.4218710384952775,1
4380,67,36.40204671933577,5845.390802882723,Month-to-month,Fiber optic,Yes,No,No,Credit card,7,-2.7645204879061436,0
4381,11,44.103536317532644,6664.995277836787,Two year,DSL,No,No,Yes,Mailed check,0,14.22807610176816,1
4382,43,86.56235646781099,1087.608151914897,One year,Fiber optic,No,Yes,No,Electronic check,6,-1.4521568711277721,1
4383,17,148.99144893194585,1170.1230577829665,Two year,DSL,No,No,Yes,Credit card,3,-1.996057626760852,0
4384,4,104.83974222715595,6595.569597604645,Month-to-month,DSL,Yes,No,Yes,Mailed check,0,2.167641267032396,0
4385,63,27.968843278399067,7383.068370850355,Month-to-month,Fiber optic,No,No,Yes,Electronic check,3,-3.08732461537353,0
4386,68,88.32531862809142,6346.963209725782,Two year,Fiber optic,No,No,Yes,Mailed check,6,-1.8876724809766232,0
4387,41,84.56387761063557,1685.8850984392836,One year,Fiber optic,No,No,No,Electronic check,7,11.92889195069899,0
4388,5,38.74181605634644,3351.0176335303454,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,1,-1.5698628858066277,0
4389,32,139.635407944313,4846.655164340721,One year,Fiber optic,No,Yes,No,Credit card,8,-2.7714637267492326,1
4390,70,77.29948219779797,1366.3184431845468,Two year,DSL,Yes,No,Yes,Credit card,4,12.599150737625244,0
4391,35,149.29268827926617,1763.7596917968156,Month-to-month,DSL,No,No,No,Credit card,7,3.8759301622487,1
4392,22,74.60939838278136,2334.7999693415845,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,1,-1.8567411717514504,0
4393,65,99.0345013488692,4125.154835297608,Month-to-month,DSL,Yes,No,Yes,Mailed check,1,6.63034861009039,0
4394,22,33.61912973868721,4135.358608702626,Two year,Fiber optic,No,No,Yes,Credit card,3,-4.169883202481623,0
4395,11,79.049617094893,6532.926702845665,One year,DSL,No,Yes,No,Credit card,3,3.5476510925910905,0
4396,3,51.039566220516534,6048.780585432242,Month-to-month,No,Yes,No,Yes,Bank transfer,2,6.806276527506869,1
4397,9,128.62342381426055,7318.511833368542,One year,No,No,Yes,Yes,Electronic check,4,14.142400605226172,1
4398,60,121.90954603278018,6679.923610314311,Two year,Fiber optic,No,Yes,Yes,Bank transfer,1,1.5292952756948015,1
4399,14,127.1433999512966,2105.632631614672,Two year,DSL,Yes,No,No,Electronic check,0,10.301021930728886,0
4400,18,114.06922690853368,2717.244477501599,Month-to-month,No,No,No,Yes,Mailed check,3,-2.346003721897414,1
4401,23,128.24881907060666,4053.343624697017,One year,Fiber optic,No,No,Yes,Electronic check,5,3.6716470006799984,0
4402,47,46.10773752273971,212.7419630527923,One year,DSL,No,No,Yes,Electronic check,5,-0.5373054023906239,1
4403,69,78.76569095537423,7240.825849641399,Month-to-month,No,No,No,Yes,Mailed check,1,4.849356717527485,1
4404,47,109.94009439297587,450.31927924247987,Month-to-month,Fiber optic,No,No,Yes,Mailed check,5,3.344637177317569,0
4405,30,102.86102473156753,2647.286039451427,One year,DSL,No,No,Yes,Mailed check,3,14.595700999198268,0
4406,25,113.12608277363131,4596.480850451613,One year,DSL,No,Yes,Yes,Credit card,9,13.349959958412892,1
4407,28,49.15358980966012,4190.94696999424,Month-to-month,Fiber optic,No,Yes,No,Credit card,0,6.644117993320748,1
4408,25,32.79651217584867,5270.23315332441,Two year,Fiber optic,Yes,No,No,Electronic check,0,-1.469804441697602,1
4409,58,139.18485514972093,4267.409384824251,One year,Fiber optic,No,No,Yes,Mailed check,1,6.13913982843772,0
4410,41,92.8223464237566,1909.1112630539717,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,3,10.841645566475446,0
4411,25,39.99737018596342,1688.517683571588,Month-to-month,Fiber optic,No,No,Yes,Mailed check,7,-4.2394577604538615,1
4412,48,123.146755645357,7267.251845696439,One year,Fiber optic,Yes,No,No,Electronic check,2,3.6805869730964673,0
4413,10,138.94089176180674,2185.3372202111814,One year,Fiber optic,No,No,Yes,Credit card,4,-4.147061703410908,1
4414,11,42.04325741424418,2319.7201476481564,One year,DSL,No,No,No,Credit card,2,-0.12084124904152382,1
4415,21,126.26361918498438,3362.3278791927223,Month-to-month,DSL,No,No,Yes,Bank transfer,7,-3.1577068079814263,1
4416,45,141.31925797148668,1201.5627844847943,One year,Fiber optic,Yes,No,Yes,Electronic check,3,14.211565644501647,0
4417,7,141.98700803848226,4107.4554709436,Two year,Fiber optic,No,No,Yes,Credit card,7,-1.6234269443928961,1
4418,64,138.84034001495513,5353.750917446838,Month-to-month,Fiber optic,No,No,No,Electronic check,7,-1.9979223532749613,1
4419,64,91.03473160681335,6309.403887411198,Month-to-month,Fiber optic,No,No,No,Electronic check,8,14.441099329419181,1
4420,2,66.307471243003,5720.48851072741,Two year,Fiber optic,Yes,No,No,Mailed check,1,5.3193458060614685,1
4421,42,20.94546500022121,1266.3241162340832,Month-to-month,DSL,No,No,No,Electronic check,9,10.159700628090949,1
4422,54,27.91858949329852,3702.930445270299,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,6,1.5462930233907013,0
4423,16,75.74907198866079,404.83098638460956,Month-to-month,Fiber optic,No,No,Yes,Credit card,9,5.657214118697109,1
4424,18,71.91239903089634,240.60417409549933,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,0,-4.862925758445538,1
4425,59,44.012808244084816,3577.0303043630247,One year,DSL,Yes,No,No,Electronic check,3,3.1763694275483196,0
4426,16,71.41240364411539,2098.387906215269,Month-to-month,DSL,No,Yes,Yes,Mailed check,3,6.101795728879079,0
4427,6,42.70450850919785,5498.5502794995655,Two year,No,No,No,No,Mailed check,3,5.288203269982475,1
4428,57,130.34286286085927,5821.502215825959,One year,Fiber optic,No,No,Yes,Bank transfer,6,3.1163937443351166,1
4429,47,58.76533412382785,7173.68942401022,One year,No,No,Yes,No,Electronic check,4,10.758153274888933,0
4430,48,97.8133655205803,6109.391856958406,Month-to-month,No,Yes,No,No,Electronic check,4,5.032816533074158,0
4431,42,85.36959805988128,481.12857277867937,One year,Fiber optic,Yes,No,No,Electronic check,2,7.72241047291879,1
4432,60,26.74467008721899,3035.8217818263647,One year,No,No,No,No,Electronic check,9,-1.3075773673194635,0
4433,4,142.4903835338516,2256.8844788417646,Two year,No,No,No,Yes,Credit card,4,12.230001928222478,1
4434,2,88.53937717256284,3150.446353634574,Two year,No,No,No,Yes,Electronic check,4,2.2567236377926285,0
4435,59,62.25749364093599,1364.5977058527424,One year,DSL,No,No,No,Electronic check,7,4.642072666529252,0
4436,27,40.556454052298875,871.8624191556884,One year,DSL,No,No,Yes,Credit card,1,2.043895596492929,1
4437,27,64.00846251448866,4215.777885816365,Two year,Fiber optic,No,No,Yes,Mailed check,7,12.838143520143085,0
4438,7,22.666508393040637,5791.012355844516,One year,DSL,No,No,Yes,Bank transfer,3,13.014802939244657,1
4439,63,67.2625601952787,5645.096125262348,Month-to-month,Fiber optic,No,No,No,Electronic check,8,-0.5143131077951395,1
4440,46,89.09317054958562,3662.4601451921944,Month-to-month,Fiber optic,No,No,Yes,Credit card,7,10.054291115246672,0
4441,63,133.34261196062283,4226.0039916826745,Two year,No,Yes,No,Yes,Electronic check,4,-2.942329085836015,1
4442,12,109.35867430071369,4178.996907818267,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,4,-4.402992933844034,1
4443,13,34.50570070732138,5563.405984367644,Two year,DSL,Yes,No,No,Credit card,8,11.731682270004239,0
4444,43,39.20702217693494,478.60889005259025,Month-to-month,Fiber optic,No,No,Yes,Credit card,4,-2.3764370896011,1
4445,17,75.6560378163887,5708.179260082668,One year,Fiber optic,No,No,No,Credit card,8,-1.9043456427801653,1
4446,63,45.442007713042415,4699.387115982571,One year,DSL,No,No,No,Electronic check,5,7.131765185880063,0
4447,36,23.620471085758247,1665.058845905436,Month-to-month,Fiber optic,No,No,Yes,Mailed check,0,11.335370330879467,1
4448,8,124.65193441534913,487.56494459548964,Two year,No,No,No,Yes,Bank transfer,7,-1.2079815991791554,1
4449,69,22.537934190739236,957.3695454073185,One year,Fiber optic,Yes,Yes,Yes,Credit card,0,-2.716155305754009,0
4450,36,127.98964867574183,4245.0615972122305,One year,Fiber optic,No,Yes,No,Electronic check,1,-3.453553089982939,1
4451,28,38.73351519428559,6091.427387721134,One year,Fiber optic,No,Yes,Yes,Bank transfer,5,-4.503071768290936,0
4452,47,146.7081934049251,2743.792568283559,Month-to-month,Fiber optic,No,No,No,Credit card,4,-2.670417002838561,1
4453,30,98.50360853740472,3095.078894571251,One year,Fiber optic,Yes,No,No,Electronic check,1,13.853838191373335,0
4454,23,115.54778631188641,7479.756678864288,Month-to-month,DSL,Yes,No,Yes,Bank transfer,5,-3.094349748310763,0
4455,16,34.362871635848435,1782.8033638573506,Month-to-month,DSL,No,No,Yes,Bank transfer,6,6.951179481502415,1
4456,14,132.07352954869242,919.6204541452779,Two year,Fiber optic,Yes,No,Yes,Credit card,2,13.419327778320596,0
4457,71,129.0950045733,2812.9398990201416,One year,Fiber optic,No,No,Yes,Electronic check,7,7.556402815523439,1
4458,52,104.88905510042329,5992.784743988962,Two year,No,Yes,No,Yes,Bank transfer,3,-4.345084909533048,0
4459,37,85.29573239740036,5046.010599343442,One year,DSL,No,No,Yes,Mailed check,9,6.928276144319248,0
4460,29,113.79359250711742,3384.7839710195967,Month-to-month,DSL,No,No,No,Mailed check,8,13.06130613681152,1
4461,67,20.77066799379416,7721.545009371461,One year,DSL,No,No,Yes,Bank transfer,6,1.4511807016025324,1
4462,15,97.01729820179972,5906.471862527129,Two year,DSL,Yes,No,Yes,Credit card,2,1.272558591416888,0
4463,47,130.16279754080074,588.7052526280208,Month-to-month,No,No,No,Yes,Credit card,4,-0.02272822598385904,0
4464,46,66.39698533271813,5982.588406446982,Two year,No,No,No,Yes,Credit card,8,5.1108917389256,0
4465,52,34.07761634277919,289.90459165628096,One year,Fiber optic,No,No,No,Bank transfer,8,-0.24114307781308852,0
4466,19,74.7140424666168,5237.554252627503,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,7,9.475775427980594,1
4467,21,114.5235783776059,1762.814406712004,One year,Fiber optic,No,No,Yes,Credit card,7,7.897234948392242,1
4468,64,33.94915734818743,5601.893451396706,Month-to-month,No,Yes,No,No,Mailed check,8,3.015472307391816,0
4469,37,46.7863128276757,2547.2585765175895,Month-to-month,Fiber optic,No,No,Yes,Electronic check,4,9.451101155885427,1
4470,27,39.18174008773099,6996.749832848963,Two year,DSL,No,No,Yes,Mailed check,8,-3.030073871205692,1
4471,55,123.60320822477924,2761.619309072538,Two year,DSL,Yes,Yes,No,Bank transfer,5,9.990568067681991,1
4472,29,28.17604091882329,4995.597257693946,Two year,DSL,Yes,No,Yes,Mailed check,5,7.058163631674049,0
4473,20,109.25624527487628,2358.8277212665075,Two year,Fiber optic,No,Yes,Yes,Electronic check,9,7.601657513732761,1
4474,25,67.63939969791488,7346.050206623208,Two year,Fiber optic,Yes,No,Yes,Mailed check,5,-3.7067259955503107,0
4475,70,118.2528615750893,6269.868250122561,Two year,Fiber optic,No,No,Yes,Credit card,6,7.362700234565555,0
4476,63,145.3698444419249,2022.0927231223648,Month-to-month,Fiber optic,No,Yes,No,Electronic check,8,4.882440476509851,1
4477,36,34.8908889462427,7595.494029213411,One year,Fiber optic,No,Yes,No,Bank transfer,2,4.717250046338876,1
4478,2,60.8700553387696,2921.544957652203,Month-to-month,DSL,Yes,No,No,Mailed check,5,1.4370679958232895,0
4479,22,125.31630560345141,5249.733086570781,One year,No,Yes,No,Yes,Mailed check,9,-4.847722333194633,1
4480,16,54.600590186652944,5968.540525803732,Two year,DSL,No,Yes,No,Credit card,4,3.4527480009231724,0
4481,18,47.96567761598532,280.9270755728072,Month-to-month,DSL,No,Yes,No,Electronic check,3,3.018324484514771,1
4482,69,127.29913712296633,7675.842034642245,One year,DSL,No,No,Yes,Credit card,7,3.4561081463727312,1
4483,54,148.32070732077614,2821.086318090183,One year,Fiber optic,No,No,No,Mailed check,2,7.2398801316008665,1
4484,30,92.39447671923556,1599.2532581066714,Month-to-month,Fiber optic,No,No,Yes,Mailed check,1,0.9981242852030503,0
4485,45,56.146337283334105,6820.591554655135,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,3,0.38766898468469435,0
4486,19,71.813575008007,5652.904334304973,One year,No,No,No,Yes,Mailed check,2,4.955625589465605,0
4487,34,42.11694255986917,785.2718537244854,Month-to-month,No,Yes,Yes,No,Electronic check,6,6.846353519704797,1
4488,13,119.04534625579782,1024.6521928764794,One year,DSL,Yes,No,Yes,Bank transfer,3,6.34656853313402,1
4489,43,120.55162231695984,5750.015778163827,One year,Fiber optic,No,No,Yes,Mailed check,9,12.632834682631735,0
4490,62,133.76572900972428,690.7877220767634,One year,DSL,No,Yes,No,Electronic check,8,10.38288116689641,1
4491,22,23.458333267553304,7345.685937480114,Month-to-month,DSL,No,Yes,Yes,Electronic check,4,-3.956202072499808,0
4492,52,93.0575744114293,5958.167081886302,One year,DSL,No,No,Yes,Credit card,2,6.269508302961979,0
4493,52,47.853206464613976,2750.3884271392117,Month-to-month,DSL,No,No,No,Mailed check,1,3.3562841897975364,0
4494,36,64.31479201400643,2967.216355880172,Two year,No,No,Yes,Yes,Credit card,5,2.2210258683471507,0
4495,19,122.04422998724597,4101.319160012401,Month-to-month,DSL,Yes,No,Yes,Electronic check,5,14.157918122488272,1
4496,38,44.9643748069945,2951.6583678234674,Two year,DSL,Yes,No,No,Bank transfer,0,4.135915650561049,0
4497,70,102.98442757554166,6289.4015563626945,Two year,No,No,No,Yes,Bank transfer,6,9.388697899376748,1
4498,57,105.09360485906777,7800.421858402764,Two year,DSL,No,Yes,No,Mailed check,4,14.341739399136472,1
4499,20,144.0322089372991,4717.719971961726,Month-to-month,DSL,No,Yes,Yes,Bank transfer,6,-1.9799972819517797,1
4500,9,120.77092070876182,3623.6948885734782,Month-to-month,DSL,No,No,No,Mailed check,3,-3.9076747570209425,1
4501,32,124.47256912998014,1859.9157081189157,One year,No,No,Yes,Yes,Mailed check,4,1.2724045889404572,0
4502,4,89.10809737232614,5262.124012057621,Month-to-month,DSL,No,Yes,Yes,Electronic check,6,-4.111114693053894,1
4503,50,44.28150493110819,5516.057208341637,Two year,DSL,No,No,Yes,Electronic check,5,-2.664707774930275,0
4504,5,75.32323754338572,5513.005795413474,Month-to-month,Fiber optic,No,No,Yes,Electronic check,0,14.83419645041678,1
4505,20,91.43364455653665,313.1817833610894,Two year,No,No,No,Yes,Credit card,0,14.203578095355326,0
4506,37,108.1945027227826,7203.06459521772,Two year,DSL,Yes,No,Yes,Electronic check,1,8.82585317917793,0
4507,22,99.00218453815054,2771.0418510904956,Month-to-month,DSL,No,No,No,Mailed check,2,10.059739992086117,0
4508,58,71.21711775924166,5978.9095236047115,One year,No,No,Yes,Yes,Electronic check,0,-2.1901584471394897,0
4509,68,54.490703909459384,6102.474566092526,Month-to-month,No,Yes,Yes,Yes,Credit card,9,6.904711519086838,1
4510,44,41.8700096164788,5239.3843326166925,Month-to-month,No,No,Yes,Yes,Electronic check,1,-1.9117451118367468,1
4511,34,110.19990021539462,3219.445532839908,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,1,2.5677231220440477,0
4512,42,103.90182766062304,4906.235312850552,Two year,DSL,Yes,No,Yes,Mailed check,6,1.9069005077962604,0
4513,9,109.35842054851486,417.56966093722485,One year,Fiber optic,No,Yes,Yes,Bank transfer,5,7.279209223768122,0
